game_id,club_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
3839178,44.0,2.0,15.0,Sandro Schwarz,23826.0,3.0,10.0,Marco Rose,Away,0
3839202,23826.0,3.0,8.0,Marco Rose,167.0,3.0,12.0,Enrico Maaßen,Away,0
3839215,18.0,1.0,11.0,Daniel Farke,89.0,2.0,1.0,Urs Fischer,Away,0
3839217,16.0,2.0,4.0,Edin Terzic,24.0,1.0,5.0,Oliver Glasner,Away,1
3839221,44.0,0.0,14.0,Sandro Schwarz,86.0,1.0,8.0,Ole Werner,Away,0
3839251,167.0,2.0,14.0,Enrico Maaßen,89.0,2.0,2.0,Urs Fischer,Away,0
3839294,3.0,1.0,10.0,Steffen Baumgart,27.0,1.0,1.0,Julian Nagelsmann,Away,0
3839450,44.0,1.0,16.0,Sandro Schwarz,60.0,1.0,4.0,Christian Streich,Away,0
3839490,44.0,2.0,18.0,Sandro Schwarz,33.0,5.0,17.0,Thomas Reis,Away,0
3839533,80.0,0.0,17.0,Thomas Letsch,18.0,2.0,10.0,Daniel Farke,Away,0
3839585,27.0,2.0,1.0,Thomas Tuchel,3.0,1.0,11.0,Steffen Baumgart,Away,1
3839586,167.0,0.0,15.0,Enrico Maaßen,18.0,2.0,10.0,Daniel Farke,Away,0
3839816,826.0,4.0,3.0,Franck Haise,162.0,1.0,11.0,Philippe Clement,Away,1
3839819,583.0,7.0,1.0,Christophe Galtier,1082.0,1.0,12.0,Paulo Fonseca,Away,1
3840020,995.0,2.0,15.0,Antoine Kombouaré,1158.0,3.0,4.0,Régis Le Bris,Away,0
3840021,1082.0,1.0,8.0,Paulo Fonseca,244.0,2.0,2.0,Igor Tudor,Away,0
3840027,1158.0,3.0,3.0,Régis Le Bris,290.0,1.0,16.0,Jean-Marc Furlan,Away,1
3840030,415.0,1.0,12.0,Philippe Montanier,1082.0,2.0,7.0,Paulo Fonseca,Away,0
3840042,244.0,3.0,2.0,Igor Tudor,1420.0,0.0,15.0,Gérald Baticle,Away,1
3840079,1147.0,0.0,19.0,Olivier Pantaloni,290.0,1.0,16.0,Christophe Pélissier,Away,0
3840096,995.0,0.0,16.0,Antoine Kombouaré,1421.0,1.0,11.0,Will Still,Away,0
3840098,290.0,1.0,15.0,Christophe Pélissier,1095.0,1.0,13.0,Bruno Irles,Away,0
3840173,417.0,3.0,8.0,Didier Digard,244.0,1.0,2.0,Igor Tudor,Away,1
3840190,1147.0,0.0,19.0,Olivier Pantaloni,1158.0,3.0,7.0,Régis Le Bris,Away,0
3840218,162.0,2.0,3.0,Philippe Clement,1095.0,2.0,19.0,Patrick Kisnorbo,Away,0
3840259,162.0,2.0,4.0,Philippe Clement,995.0,2.0,14.0,Antoine Kombouaré,Away,0
3840285,667.0,2.0,15.0,Frédéric Antonetti,1421.0,0.0,8.0,Will Still,Away,1
3840419,1147.0,0.0,18.0,Olivier Pantaloni,583.0,5.0,1.0,Christophe Galtier,Away,0
3840448,667.0,1.0,15.0,Frédéric Antonetti,1158.0,2.0,10.0,Régis Le Bris,Away,0
3840451,3524.0,3.0,8.0,Pascal Gastien,583.0,2.0,1.0,Christophe Galtier,Away,1
3844552,621.0,1.0,8.0,Ernesto Valverde,418.0,1.0,2.0,Carlo Ancelotti,Away,0
3844772,2919.0,0.0,19.0,Giovanni Stroppa,12.0,3.0,2.0,José Mourinho,Away,0
3844811,3522.0,0.0,11.0,Luca Gotti,398.0,4.0,4.0,Maurizio Sarri,Away,0
3844816,1038.0,1.0,19.0,Dejan Stankovic,1025.0,1.0,16.0,Thiago Motta,Away,0
3844817,6195.0,4.0,1.0,Luciano Spalletti,2239.0,1.0,20.0,Massimiliano Alvini,Away,1
3844846,410.0,0.0,7.0,Andrea Sottil,2239.0,0.0,20.0,Massimiliano Alvini,Away,0
3844911,506.0,1.0,7.0,Massimiliano Allegri,6195.0,5.0,1.0,Luciano Spalletti,Away,0
3844954,46.0,0.0,2.0,Simone Inzaghi,1038.0,0.0,19.0,Dejan Stankovic,Away,0
3844968,6195.0,2.0,1.0,Luciano Spalletti,749.0,0.0,13.0,Paolo Zanetti,Away,1
3844982,380.0,0.0,16.0,Paulo Sousa,1038.0,0.0,19.0,Dejan Stankovic,Away,0
3844988,410.0,1.0,10.0,Andrea Sottil,749.0,0.0,14.0,Paolo Zanetti,Away,1
3844991,416.0,2.0,8.0,Ivan Juric,1005.0,0.0,15.0,Marco Baroni,Away,1
3844997,1005.0,0.0,15.0,Marco Baroni,430.0,1.0,11.0,Vincenzo Italiano,Away,0
3845007,800.0,3.0,7.0,Gian Piero Gasperini,2239.0,1.0,20.0,Davide Ballardini,Away,1
3845032,410.0,0.0,12.0,Andrea Sottil,12.0,3.0,3.0,José Mourinho,Away,0
3845059,1005.0,1.0,16.0,Marco Baroni,506.0,2.0,7.0,Massimiliano Allegri,Away,0
3845064,416.0,2.0,9.0,Ivan Juric,1038.0,0.0,20.0,Dejan Stankovic,Away,1
3845083,800.0,0.0,7.0,Gian Piero Gasperini,380.0,1.0,15.0,Paulo Sousa,Away,0
3845099,800.0,2.0,5.0,Gian Piero Gasperini,46.0,3.0,3.0,Simone Inzaghi,Away,0
3885853,2687.0,0.0,20.0,Sergio,940.0,3.0,8.0,Eduardo Coudet,Away,0
3886294,366.0,1.0,17.0,Pacheta,12321.0,2.0,8.0,Míchel,Away,0
3886321,368.0,1.0,14.0,Jorge Sampaoli,237.0,0.0,12.0,Javier Aguirre,Away,1
3886322,366.0,0.0,17.0,Pacheta,714.0,1.0,13.0,Diego Martínez,Away,0
3886327,331.0,0.0,9.0,Jagoba Arrasate,1050.0,2.0,7.0,Unai Emery,Away,0
3886330,1050.0,0.0,9.0,Unai Emery,131.0,3.0,2.0,Xavi,Away,0
3886393,12321.0,1.0,17.0,Míchel,418.0,1.0,1.0,Carlo Ancelotti,Away,0
3886533,150.0,3.0,5.0,Manuel Pellegrini,3302.0,2.0,15.0,Rubi,Away,1
3886537,1531.0,0.0,20.0,Pablo Machín,418.0,4.0,2.0,Carlo Ancelotti,Away,0
3886555,368.0,1.0,12.0,Jorge Sampaoli,367.0,1.0,6.0,Andoni Iraola,Away,0
3886611,2687.0,2.0,14.0,Sergio,150.0,0.0,6.0,Manuel Pellegrini,Away,1
3886632,621.0,2.0,7.0,Ernesto Valverde,3302.0,1.0,18.0,Rubi,Away,1
3886638,367.0,1.0,9.0,Andoni Iraola,681.0,2.0,4.0,Imanol Alguacil,Away,0
3886640,368.0,1.0,11.0,José Luis Mendilibar,621.0,0.0,7.0,Ernesto Valverde,Away,1
3886647,131.0,1.0,1.0,Xavi,367.0,2.0,9.0,Andoni Iraola,Away,0
3886694,621.0,0.0,7.0,Ernesto Valverde,331.0,2.0,8.0,Jagoba Arrasate,Away,0
3886699,3302.0,0.0,15.0,Rubi,681.0,1.0,4.0,Imanol Alguacil,Away,0
3901616,417.0,0.0,,Lucien Favre,119.0,1.0,,Vladimir Ivic,Away,0
3911724,6195.0,0.0,,Luciano Spalletti,31.0,2.0,,Jürgen Klopp,Away,0
3912558,273.0,2.0,,Bruno Génésio,2156.0,1.0,,José Luis Oltra,Away,1
3912607,60.0,3.0,,Christian Streich,683.0,0.0,,Carlos Corberán,Away,1
3918229,35.0,1.0,,Timo Schultz,60.0,2.0,,Christian Streich,Away,0
3947772,416.0,1.0,,Ivan Juric,5.0,0.0,,Stefano Pioli,Away,1
3949593,472.0,1.0,,Xavier García Pimienta,19301.0,0.0,,Víctor Bravo,Away,1
3956688,24.0,0.0,,Oliver Glasner,6195.0,3.0,,Luciano Spalletti,Away,0
3964631,367.0,3.0,,Andoni Iraola,50257.0,1.0,,Gerard Albadalejo,Away,1
3964650,16795.0,0.0,,Paco López,2497.0,1.0,,Álvaro Cervera,Away,0
3974039,543.0,2.0,,Julen Lopetegui,31.0,2.0,,Jürgen Klopp,Away,0
3989533,418.0,1.0,,Carlo Ancelotti,11602.0,0.0,,Julio Cobos,Away,1
3997412,13.0,2.0,,Diego Simeone,3368.0,0.0,,Javier Calleja,Away,1
3997414,418.0,3.0,,Carlo Ancelotti,1050.0,2.0,,Quique Setién,Away,1
4003973,800.0,0.0,,Gian Piero Gasperini,46.0,1.0,,Simone Inzaghi,Away,0
4013656,148.0,3.0,,Antonio Conte,466.0,0.0,,Ryan Lowe,Away,1
4041603,6195.0,0.0,,Luciano Spalletti,5.0,1.0,,Stefano Pioli,Away,0
4041606,5.0,1.0,,Stefano Pioli,6195.0,1.0,,Luciano Spalletti,Away,0
4087951,703.0,2.0,19.0,Steve Cooper,985.0,3.0,8.0,Erik ten Hag,Away,0
4088596,27.0,4.0,,Thomas Tuchel,91.0,0.0,,Sascha Hildmann,Away,1
4094578,1158.0,0.0,10.0,Régis Le Bris,583.0,0.0,9.0,Luis Enrique,Away,0
4094587,583.0,1.0,12.0,Luis Enrique,415.0,1.0,6.0,Carles Martínez,Away,0
4094609,667.0,0.0,9.0,Patrick Vieira,417.0,2.0,8.0,Francesco Farioli,Away,0
4094623,244.0,0.0,8.0,Jacques Abardonado,583.0,4.0,3.0,Luis Enrique,Away,0
4094648,3524.0,1.0,17.0,Pascal Gastien,969.0,1.0,12.0,Michel Der Zakarian,Away,0
4094673,3911.0,0.0,7.0,Éric Roy,162.0,2.0,3.0,Adi Hütter,Away,0
4094692,826.0,3.0,6.0,Franck Haise,3524.0,0.0,17.0,Pascal Gastien,Away,1
4094734,1158.0,0.0,18.0,Régis Le Bris,1082.0,3.0,5.0,Paulo Fonseca,Away,0
4094744,273.0,3.0,9.0,Julien Stéphan,1041.0,2.0,16.0,Pierre Sage,Away,1
4094774,347.0,0.0,17.0,László Bölöni,969.0,3.0,14.0,Michel Der Zakarian,Away,0
4094792,667.0,2.0,12.0,Patrick Vieira,969.0,2.0,16.0,Michel Der Zakarian,Away,0
4094815,826.0,1.0,6.0,Franck Haise,1082.0,2.0,4.0,Paulo Fonseca,Away,0
4094818,415.0,3.0,11.0,Carles Martínez,3524.0,0.0,18.0,Pascal Gastien,Away,1
4094848,738.0,3.0,15.0,Luka Elsner,583.0,3.0,1.0,Luis Enrique,Away,0
4095136,11.0,4.0,3.0,Mikel Arteta,989.0,0.0,18.0,Andoni Iraola,Away,1
4095141,1148.0,1.0,13.0,Thomas Frank,703.0,1.0,15.0,Steve Cooper,Away,0
4095149,703.0,0.0,15.0,Steve Cooper,873.0,0.0,9.0,Roy Hodgson,Away,0
4095255,631.0,1.0,11.0,Mauricio Pochettino,543.0,2.0,12.0,Gary O'Neil,Away,0
4095302,148.0,2.0,5.0,Ange Postecoglou,29.0,2.0,16.0,Sean Dyche,Away,0
4095355,1031.0,1.0,17.0,Rob Edwards,873.0,1.0,14.0,Oliver Glasner,Away,0
4095359,931.0,1.0,12.0,Marco Silva,543.0,2.0,10.0,Gary O'Neil,Away,0
4095366,703.0,1.0,18.0,Nuno Espírito Santo,1031.0,1.0,17.0,Rob Edwards,Away,0
4095369,989.0,1.0,13.0,Andoni Iraola,543.0,0.0,10.0,Gary O'Neil,Away,1
4095436,148.0,2.0,5.0,Ange Postecoglou,31.0,4.0,3.0,Jürgen Klopp,Away,0
4095438,543.0,1.0,12.0,Gary O'Neil,281.0,5.0,1.0,Pep Guardiola,Away,0
4095971,105.0,0.0,14.0,Torsten Lieberknecht,24.0,1.0,8.0,Dino Toppmöller,Away,0
4096014,24.0,0.0,9.0,Dino Toppmöller,82.0,2.0,7.0,Niko Kovac,Away,0
4096062,3.0,1.0,17.0,Steffen Baumgart,80.0,1.0,14.0,Thomas Letsch,Away,0
4096088,39.0,0.0,17.0,Jan Siewert,3.0,0.0,16.0,Steffen Baumgart,Away,0
4096110,60.0,2.0,8.0,Christian Streich,2036.0,3.0,9.0,Frank Schmidt,Away,0
4096123,15.0,3.0,1.0,Xabi Alonso,23826.0,2.0,4.0,Marco Rose,Away,1
4096128,167.0,2.0,10.0,Jess Thorup,18.0,1.0,12.0,Gerardo Seoane,Away,1
4096132,39.0,0.0,16.0,Jan Siewert,24.0,1.0,6.0,Dino Toppmöller,Away,0
4096160,24.0,3.0,6.0,Dino Toppmöller,60.0,3.0,8.0,Christian Streich,Away,0
4096171,80.0,2.0,15.0,Thomas Letsch,18.0,5.0,12.0,Gerardo Seoane,Away,0
4096176,23826.0,4.0,5.0,Marco Rose,80.0,1.0,15.0,Thomas Letsch,Away,1
4096187,39.0,1.0,17.0,Bo Henriksen,27.0,8.0,2.0,Thomas Tuchel,Away,0
4096202,89.0,0.0,12.0,Nenad Bjelica,24.0,0.0,6.0,Dino Toppmöller,Away,0
4096209,105.0,2.0,18.0,Torsten Lieberknecht,80.0,2.0,15.0,Thomas Letsch,Away,0
4096228,27.0,5.0,2.0,Thomas Tuchel,89.0,1.0,14.0,Nenad Bjelica,Away,1
4103491,410.0,1.0,17.0,Andrea Sottil,380.0,1.0,12.0,Paulo Sousa,Away,0
4103499,276.0,1.0,7.0,Marco Baroni,6574.0,3.0,13.0,Alessio Dionisi,Away,0
4103523,380.0,0.0,19.0,Paulo Sousa,749.0,1.0,17.0,Aurelio Andreazzoli,Away,0
4103564,380.0,0.0,20.0,Filippo Inzaghi,252.0,1.0,14.0,Alberto Gilardino,Away,0
4103569,410.0,1.0,17.0,Gabriele Cioffi,2919.0,1.0,10.0,Raffaele Palladino,Away,0
4103606,8970.0,1.0,12.0,Eusebio Di Francesco,5.0,3.0,3.0,Stefano Pioli,Away,0
4103613,6574.0,1.0,15.0,Alessio Dionisi,1390.0,2.0,16.0,Claudio Ranieri,Away,0
4103630,749.0,0.0,18.0,Aurelio Andreazzoli,416.0,1.0,9.0,Ivan Juric,Away,0
4103647,12.0,0.0,7.0,José Mourinho,506.0,1.0,2.0,Massimiliano Allegri,Away,0
4103694,252.0,0.0,12.0,Alberto Gilardino,749.0,0.0,19.0,Davide Nicola,Away,0
4103744,12.0,2.0,5.0,Daniele De Rossi,430.0,2.0,8.0,Vincenzo Italiano,Away,0
4103746,800.0,2.0,6.0,Gian Piero Gasperini,506.0,2.0,3.0,Massimiliano Allegri,Away,0
4103757,252.0,0.0,12.0,Alberto Gilardino,506.0,0.0,3.0,Massimiliano Allegri,Away,0
4103761,416.0,2.0,11.0,Ivan Juric,410.0,0.0,14.0,Gabriele Cioffi,Away,1
4103762,380.0,0.0,20.0,Stefano Colantuono,1025.0,3.0,4.0,Thiago Motta,Away,0
4103763,276.0,1.0,15.0,Marco Baroni,1390.0,1.0,16.0,Claudio Ranieri,Away,0
4103781,46.0,2.0,1.0,Simone Inzaghi,410.0,1.0,15.0,Gabriele Cioffi,Away,1
4112807,16795.0,1.0,17.0,Paco López,13.0,3.0,1.0,Diego Simeone,Away,0
4112831,131.0,4.0,3.0,Xavi,150.0,2.0,9.0,Manuel Pellegrini,Away,1
4112833,237.0,1.0,14.0,Javier Aguirre,1050.0,1.0,15.0,Marcelino,Away,0
4112848,367.0,0.0,11.0,Francisco Rodríguez,331.0,1.0,12.0,Jagoba Arrasate,Away,0
4112905,368.0,0.0,13.0,Quique Sánchez Flores,621.0,2.0,5.0,Ernesto Valverde,Away,0
4112907,367.0,0.0,16.0,Iñigo Pérez,131.0,3.0,2.0,Xavi,Away,0
4112942,12321.0,2.0,3.0,Míchel,472.0,0.0,14.0,Xavier García Pimienta,Away,1
4112984,237.0,0.0,15.0,Javier Aguirre,1049.0,0.0,7.0,Rubén Baraja,Away,0
4113059,150.0,1.0,7.0,Manuel Pellegrini,1108.0,1.0,17.0,Luis García,Away,0
4113065,3709.0,2.0,11.0,Pepe Bordalás,621.0,2.0,5.0,Ernesto Valverde,Away,0
4113076,472.0,0.0,11.0,Xavier García Pimienta,150.0,1.0,7.0,Manuel Pellegrini,Away,0
4113085,621.0,1.0,5.0,Ernesto Valverde,12321.0,1.0,2.0,Míchel,Away,0
4113111,621.0,3.0,5.0,Ernesto Valverde,1050.0,2.0,13.0,Pacheta,Away,1
4113133,237.0,3.0,16.0,Javier Aguirre,12321.0,5.0,2.0,Míchel,Away,0
4113160,3709.0,0.0,17.0,Pepe Bordalás,12321.0,3.0,4.0,Míchel,Away,0
4113175,12321.0,2.0,2.0,Míchel,621.0,3.0,5.0,Ernesto Valverde,Away,0
2929824,13.0,1.0,,Diego Simeone,1531.0,1.0,,Vicente Mir,Away,0
2942663,667.0,0.0,18.0,Thierry Laurey,1095.0,3.0,11.0,Jean-Louis Garcia,Away,0
2942699,273.0,2.0,8.0,Sabri Lamouchi,1420.0,1.0,19.0,Stéphane Moulin,Away,1
2942706,415.0,0.0,18.0,Pascal Dupraz,1082.0,1.0,17.0,Fernando Da Cruz,Away,0
2981999,131.0,1.0,,Ernesto Valverde,631.0,1.0,,Antonio Conte,Away,0
3047470,995.0,3.0,16.0,Miguel Cardoso,667.0,2.0,15.0,Thierry Laurey,Away,1
3050261,379.0,1.0,13.0,Manuel Pellegrini,1003.0,1.0,12.0,Claude Puel,Away,0
3050268,985.0,2.0,7.0,José Mourinho,989.0,1.0,6.0,Eddie Howe,Away,1
3050304,989.0,1.0,9.0,Eddie Howe,281.0,3.0,1.0,Pep Guardiola,Away,0
3050308,873.0,1.0,15.0,Roy Hodgson,1237.0,3.0,10.0,Chris Hughton,Away,0
3050405,762.0,0.0,15.0,Rafael Benítez,148.0,1.0,3.0,Mauricio Pochettino,Away,0
3050427,180.0,0.0,18.0,Ralph Hasenhüttl,11.0,2.0,5.0,Unai Emery,Away,0
3050564,762.0,4.0,13.0,Rafael Benítez,931.0,0.0,19.0,Scott Parker,Away,1
3058442,27.0,2.0,1.0,Niko Kovac,33.0,0.0,18.0,Domenico Tedesco,Away,1
3058458,82.0,0.0,6.0,Bruno Labbadia,39.0,0.0,7.0,Sandro Schwarz,Away,0
3058463,86.0,1.0,5.0,Florian Kohfeldt,79.0,2.0,16.0,Tayfun Korkut,Away,0
3058618,167.0,1.0,15.0,Manuel Baum,60.0,5.0,13.0,Christian Streich,Away,0
3076857,800.0,8.0,,Gian Piero Gasperini,282.0,0.0,,Husref Musemic,Away,1
3079443,368.0,0.0,3.0,Pablo Machín,681.0,0.0,13.0,Asier Garitano,Away,0
3079503,12321.0,0.0,9.0,Eusebio,368.0,2.0,2.0,Pablo Machín,Away,0
3080767,681.0,2.0,9.0,Imanol Alguacil,367.0,2.0,18.0,Míchel,Away,0
3080789,714.0,2.0,15.0,Rubi,1050.0,2.0,19.0,Javier Calleja,Away,0
3080858,150.0,1.0,9.0,Quique Setién,367.0,1.0,19.0,Paco Jémez,Away,0
3080985,398.0,2.0,4.0,Simone Inzaghi,410.0,1.0,11.0,Julio Velázquez,Away,1
3081091,366.0,0.0,18.0,Sergio,13.0,1.0,2.0,Diego Simeone,Away,0
3081297,5.0,2.0,3.0,Gennaro Gattuso,862.0,1.0,20.0,Domenico Di Carlo,Away,1
3147857,985.0,3.0,,Ole Gunnar Solskjær,11.0,1.0,,Unai Emery,Away,1
3194821,180.0,0.0,18.0,Ralph Hasenhüttl,1132.0,3.0,4.0,Sean Dyche,Away,0
3199406,667.0,0.0,18.0,Thierry Laurey,583.0,1.0,1.0,Thomas Tuchel,Away,0
3199524,415.0,2.0,19.0,Antoine Kombouaré,667.0,4.0,15.0,Thierry Laurey,Away,0
3203507,24.0,2.0,9.0,Adi Hütter,18.0,4.0,1.0,Marco Rose,Away,0
3203512,16.0,0.0,5.0,Lucien Favre,33.0,0.0,7.0,David Wagner,Away,0
3203626,33.0,0.0,6.0,David Wagner,39.0,0.0,15.0,Achim Beierlorzer,Away,0
3203652,23826.0,0.0,3.0,Julian Nagelsmann,82.0,0.0,7.0,Oliver Glasner,Away,0
3208619,418.0,3.0,1.0,Zinédine Zidane,940.0,1.0,19.0,Fran Escribá,Away,1
3208636,237.0,2.0,19.0,Vicente Moreno,331.0,2.0,10.0,Jagoba Arrasate,Away,0
3208699,331.0,1.0,12.0,Jagoba Arrasate,3368.0,1.0,15.0,Paco López,Away,0
3208800,13.0,0.0,6.0,Diego Simeone,1050.0,0.0,13.0,Javier Calleja,Away,0
3210001,237.0,2.0,18.0,Vicente Moreno,1533.0,1.0,16.0,José Luis Mendilibar,Away,1
3229218,252.0,0.0,18.0,Aurelio Andreazzoli,398.0,4.0,6.0,Simone Inzaghi,Away,0
3229355,6574.0,0.0,15.0,Roberto De Zerbi,410.0,3.0,12.0,Luca Gotti,Away,0
3229381,6195.0,4.0,11.0,Gennaro Gattuso,1038.0,2.0,16.0,Claudio Ranieri,Away,1
3229534,12.0,3.0,5.0,Paulo Fonseca,416.0,2.0,16.0,Moreno Longo,Away,1
3229539,46.0,2.0,2.0,Antonio Conte,800.0,0.0,3.0,Gian Piero Gasperini,Away,1
3252176,631.0,2.0,,Frank Lampard,1082.0,1.0,,Christophe Galtier,Away,1
3294622,681.0,4.0,,Imanol Alguacil,8568.0,0.0,,José Juan Romero,Away,1
3312784,1049.0,1.0,,Albert Celades,16795.0,2.0,,Diego Martínez,Away,0
3388676,631.0,1.0,,Frank Lampard,1003.0,0.0,,Brendan Rodgers,Away,1
3394570,969.0,1.0,11.0,Michel Der Zakarian,273.0,2.0,5.0,Julien Stéphan,Away,0
3394738,969.0,1.0,9.0,Michel Der Zakarian,244.0,3.0,4.0,André Villas-Boas,Away,0
3394752,1420.0,0.0,8.0,Stéphane Moulin,162.0,3.0,5.0,Niko Kovac,Away,0
3394888,969.0,1.0,9.0,Michel Der Zakarian,1160.0,1.0,19.0,Pascal Plancque,Away,0
3412940,79.0,2.0,5.0,Pellegrino Matarazzo,44.0,0.0,15.0,Bruno Labbadia,Away,1
3413076,60.0,2.0,11.0,Christian Streich,33.0,0.0,18.0,Manuel Baum,Away,1
3413089,24.0,2.0,9.0,Adi Hütter,167.0,0.0,11.0,Heiko Herrlich,Away,1
3429719,180.0,2.0,12.0,Ralph Hasenhüttl,762.0,3.0,16.0,Steve Bruce,Away,0
3430487,31.0,5.0,,Jürgen Klopp,11.0,6.0,,Mikel Arteta,Away,0
3433210,46.0,1.0,4.0,Antonio Conte,398.0,1.0,9.0,Simone Inzaghi,Away,0
3433229,46.0,2.0,4.0,Antonio Conte,252.0,0.0,17.0,Rolando Maran,Away,1
3433274,1038.0,2.0,12.0,Claudio Ranieri,416.0,2.0,18.0,Marco Giampaolo,Away,0
3433459,252.0,2.0,13.0,Davide Ballardini,130.0,1.0,19.0,Roberto D'Aversa,Away,1
3450960,1531.0,2.0,13.0,Jorge Almirón,1108.0,0.0,19.0,Pablo Machín,Away,1
3451017,1050.0,1.0,5.0,Unai Emery,681.0,1.0,2.0,Imanol Alguacil,Away,0
3451174,331.0,1.0,12.0,Jagoba Arrasate,1108.0,0.0,16.0,Abelardo,Away,1
3451461,1050.0,2.0,7.0,Unai Emery,366.0,0.0,18.0,Sergio,Away,1
3506749,16795.0,2.0,,Diego Martínez,1084.0,1.0,,Sergio Pellicer,Away,1
3537809,985.0,1.0,,Ole Gunnar Solskjær,1003.0,3.0,,Brendan Rodgers,Away,0
3588211,44.0,0.0,12.0,Pál Dárdai,23826.0,6.0,10.0,Jesse Marsch,Away,0
3588464,82.0,2.0,12.0,Florian Kohfeldt,24.0,0.0,10.0,Oliver Glasner,Away,1
3588471,44.0,1.0,14.0,Tayfun Korkut,65.0,2.0,18.0,Stefan Leitl,Away,0
3588823,1095.0,1.0,18.0,Laurent Batlles,667.0,1.0,20.0,Julien Stéphan,Away,0
3589551,1420.0,2.0,14.0,Gérald Baticle,3524.0,2.0,17.0,Pascal Gastien,Away,0
3592095,985.0,1.0,8.0,Michael Carrick,631.0,1.0,1.0,Thomas Tuchel,Away,0
3592098,180.0,0.0,15.0,Ralph Hasenhüttl,31.0,4.0,3.0,Jürgen Klopp,Away,0
3605063,331.0,3.0,8.0,Jagoba Arrasate,2687.0,2.0,12.0,Álvaro Cervera,Away,1
3611442,131.0,3.0,2.0,Xavi,3368.0,2.0,20.0,Alessio Lisci,Away,1
3611499,331.0,0.0,9.0,Jagoba Arrasate,621.0,2.0,8.0,Marcelino,Away,0
3614512,5.0,1.0,8.0,Stefano Pioli,1038.0,0.0,16.0,Roberto D'Aversa,Away,1
3614693,800.0,3.0,4.0,Gian Piero Gasperini,6195.0,2.0,3.0,Luciano Spalletti,Away,1
3614697,276.0,4.0,10.0,Igor Tudor,607.0,3.0,16.0,Paolo Zanetti,Away,1
3651083,418.0,5.0,,Carlo Ancelotti,660.0,0.0,,Roberto De Zerbi,Away,1
3719028,3522.0,1.0,17.0,Thiago Motta,6195.0,0.0,3.0,Luciano Spalletti,Away,1
3837849,989.0,0.0,17.0,Scott Parker,31.0,9.0,9.0,Jürgen Klopp,Away,0
3838053,703.0,0.0,20.0,Steve Cooper,1237.0,0.0,5.0,Roberto De Zerbi,Away,0
3839122,167.0,1.0,13.0,Enrico Maaßen,86.0,0.0,9.0,Ole Werner,Away,1
3839160,33.0,0.0,16.0,Frank Kramer,15.0,4.0,15.0,Xabi Alonso,Away,0
3839232,89.0,0.0,3.0,Urs Fischer,15.0,5.0,14.0,Xabi Alonso,Away,0
3840060,3524.0,1.0,8.0,Pascal Gastien,162.0,1.0,6.0,Philippe Clement,Away,0
3840143,667.0,2.0,16.0,Mathieu Le Scornet,1041.0,1.0,9.0,Laurent Blanc,Away,1
3840223,826.0,4.0,3.0,Franck Haise,3524.0,0.0,12.0,Pascal Gastien,Away,1
3845000,2239.0,1.0,20.0,Davide Ballardini,2919.0,1.0,13.0,Raffaele Palladino,Away,0
3845037,46.0,3.0,5.0,Simone Inzaghi,749.0,0.0,15.0,Paolo Zanetti,Away,1
3845154,430.0,2.0,11.0,Vincenzo Italiano,1038.0,0.0,18.0,Dejan Stankovic,Away,1
3886519,367.0,1.0,7.0,Andoni Iraola,1050.0,0.0,5.0,Quique Setién,Away,1
3964637,12321.0,1.0,,Míchel,11602.0,2.0,,Julio Cobos,Away,0
4094585,738.0,2.0,11.0,Luka Elsner,969.0,2.0,12.0,Michel Der Zakarian,Away,0
4094663,1158.0,0.0,15.0,Régis Le Bris,1421.0,1.0,5.0,Will Still,Away,0
4094716,1041.0,1.0,16.0,Pierre Sage,162.0,0.0,3.0,Adi Hütter,Away,1
4094752,3524.0,0.0,18.0,Pascal Gastien,1082.0,4.0,4.0,Paulo Fonseca,Away,0
4094760,347.0,1.0,17.0,László Bölöni,244.0,1.0,8.0,Gennaro Gattuso,Away,0
4095139,631.0,2.0,11.0,Mauricio Pochettino,931.0,0.0,12.0,Marco Silva,Away,1
4095346,543.0,0.0,11.0,Gary O'Neil,762.0,3.0,8.0,Eddie Howe,Away,0
4095429,1031.0,1.0,18.0,Rob Edwards,543.0,2.0,11.0,Gary O'Neil,Away,0
4095439,703.0,3.0,17.0,Nuno Espírito Santo,350.0,1.0,20.0,Chris Wilder,Away,1
4095446,1237.0,1.0,10.0,Roberto De Zerbi,762.0,1.0,7.0,Eddie Howe,Away,0
4096178,24.0,2.0,6.0,Dino Toppmöller,2036.0,1.0,11.0,Frank Schmidt,Away,1
4096179,18.0,1.0,12.0,Gerardo Seoane,39.0,1.0,17.0,Bo Henriksen,Away,0
4096227,2036.0,1.0,10.0,Frank Schmidt,80.0,1.0,15.0,Heiko Butscher,Away,0
4103580,6195.0,2.0,4.0,Rudi Garcia,380.0,0.0,20.0,Filippo Inzaghi,Away,1
4103625,506.0,1.0,2.0,Massimiliano Allegri,252.0,1.0,14.0,Alberto Gilardino,Away,0
4103690,6574.0,0.0,15.0,Alessio Dionisi,2919.0,1.0,11.0,Raffaele Palladino,Away,0
4103704,8970.0,1.0,14.0,Eusebio Di Francesco,430.0,5.0,9.0,Vincenzo Italiano,Away,0
4103792,506.0,2.0,3.0,Massimiliano Allegri,1390.0,2.0,14.0,Claudio Ranieri,Away,0
